driver_gene,target_gene,mean_drive_gene_ref_dep_score_for_target,mean_drive_gene_mut_dep_score_for_target,delta_rnai_dep_score_driver_and_target,ref_pool_cell_lines_for_driver,mut_pool_cell_lines_for_driver,ref_dep_score_observations_for_target,mut_dep_score_observations_for_target
TP53 (7157),ADAM18 (8749),0.05661071952808479,0.0459611129744522,-0.01064960655363259,19,89,19,89
TP53 (7157),ADAM19 (8728),-0.036736597907847356,-0.009910679131228542,0.026825918776618815,19,89,19,89
TP53 (7157),ADAM20 (8748),-0.022701608542060575,0.04927259983747596,0.07197420837953653,19,89,19,89
TP53 (7157),ADAM21 (8747),-0.028733865366685266,-0.08942448410076204,-0.06069061873407677,19,89,19,89
TP53 (7157),ADAM2 (2515),-0.11153091271990156,-0.1604456875538751,-0.04891477483397352,19,89,19,89
TP53 (7157),ADAM22 (53616),0.04122884937829999,0.07753421897123333,0.03630536959293334,19,89,19,89
TP53 (7157),ADAM23 (8745),-0.11353563418640349,-0.09107985214108054,0.022455782045322947,20,99,20,99
TP53 (7157),ADAM28 (10863),0.028379143166021054,-0.019912604715227197,-0.04829174788124825,19,89,19,89
TP53 (7157),ADAM29 (11086),0.008233728491752634,0.017774839134769568,0.009541110643016933,19,89,19,89
TP53 (7157),ADAM30 (11085),-0.0902625637671535,-0.1193975561366841,-0.0291349923695306,20,99,20,99
TP53 (7157),ADAM32 (203102),-0.06693101009316423,-0.05768576854748111,0.009245241545683118,19,89,19,89
TP53 (7157),ADAM33 (80332),0.11806380080150526,0.08551026407146804,-0.03255353673003722,19,89,19,89
TP53 (7157),ADAM7 (8756),-0.02790773720325789,-0.04965794893359271,-0.02175021173033482,19,89,19,89
TP53 (7157),ADAM8 (101),-0.012238943170528944,-0.06298831233850047,-0.05074936916797153,19,89,19,89
TP53 (7157),ADAM9 (8754),0.16951141165543157,0.11347256214109665,-0.056038849514334924,19,89,19,89
TP53 (7157),ADAMDEC1 (27299),-0.21968116628105627,-0.27126776913211964,-0.05158660285106337,19,89,19,89
TP53 (7157),ADAMTS10 (81794),-0.125911080727362,-0.07574453786665486,0.05016654286070715,20,99,20,99
TP53 (7157),ADAMTS12 (81792),-0.10885703103692106,-0.17003854070055927,-0.06118150966363821,19,89,19,89
TP53 (7157),ADAMTS13 (11093),-0.016909876974542108,-0.08131618248278769,-0.06440630550824558,19,89,19,89
TP53 (7157),ADAMTS14 (140766),0.2042752903090316,0.10551863436300722,-0.09875665594602438,19,89,19,89
TP53 (7157),ADAMTS15 (170689),-0.047798936767143696,-0.10164984726910711,-0.05385091050196342,19,89,19,89
TP53 (7157),ADAMTS16 (170690),-0.0281370286076221,-0.03068206225093944,-0.002545033643317339,19,89,19,89
TP53 (7157),ADAMTS17 (170691),0.22517911597035054,0.16458899153237674,-0.06059012443797379,19,89,19,89
TP53 (7157),ADAMTS18 (170692),-0.08914191070663997,-0.08601889379911688,0.0031230169075230907,19,89,19,89
TP53 (7157),ADAMTS19 (171019),-0.07284179755876212,-0.07987810605177836,-0.007036308493016244,19,89,19,89
TP53 (7157),ADAMTS1 (9510),-0.10859351827485841,-0.16109505904062585,-0.052501540765767435,19,89,19,89
TP53 (7157),ADAMTS20 (80070),-0.05119118382733051,-0.1132547299711293,-0.06206354614379879,20,99,20,99
TP53 (7157),ADAMTS2 (9509),0.14883071030064207,0.10229923548102197,-0.0465314748196201,19,89,19,89
TP53 (7157),ADAMTS3 (9508),-0.023644101419688493,-0.022243714427379373,0.0014003869923091203,20,99,20,99
TP53 (7157),ADAMTS4 (9507),0.09101785016490631,0.061456980415914346,-0.029560869748991962,20,99,20,99
TP53 (7157),ADAMTS5 (11096),0.16219901562320002,0.1170592188333691,-0.04513979678983092,19,89,19,89
TP53 (7157),ADAMTS6 (11174),0.012720341890688417,0.03208882095268156,0.019368479061993148,19,89,19,89
TP53 (7157),ADAMTS7 (11173),0.10436311261779051,0.045750440798618744,-0.05861267181917176,19,89,19,89
TP53 (7157),ADAMTS8 (11095),-0.008293631954327895,0.0027127479207749434,0.01100637987510284,19,89,19,89
TP53 (7157),ADAMTS9 (56999),0.048366237608406325,0.01717005520807416,-0.031196182400332166,19,89,19,89
TP53 (7157),ADAMTSL1 (92949),0.05480966200745833,0.061208777732206024,0.006399115724747696,12,78,12,78
TP53 (7157),ADAMTSL2 (9719),0.10019826372518333,0.14750818309372607,0.047309919368542744,12,78,12,78
TP53 (7157),ADAMTSL3 (57188),-0.0019289678770427773,0.01973792086321245,0.021666888740255227,18,97,18,97
TP53 (7157),ADAMTSL4 (54507),0.08258761315956581,0.09404032362720367,0.011452710467637864,19,89,19,89
TP53 (7157),ADAMTSL5 (339366),-0.030015201133680003,-0.07363038770062134,-0.04361518656694134,18,97,18,97
TP53 (7157),ADAP1 (11033),-0.19200984228974133,-0.15957933262920096,0.03243050966054037,18,97,18,97
TP53 (7157),ADAP2 (55803),-0.019405227795492384,-0.02100246795713969,-0.0015972401616473064,18,97,18,97
TP53 (7157),ADAR (103),-0.25826750965364004,-0.3716015629376657,-0.11333405328402568,20,99,20,99
TP53 (7157),ADARB1 (104),-0.058537883217100004,-0.07310899783495586,-0.01457111461785586,20,99,20,99
TP53 (7157),ADARB2 (105),0.037878336381673684,0.029054479729698535,-0.008823856651975149,19,89,19,89
TP53 (7157),ADAT1 (23536),0.17387594082501504,0.19256868477033434,0.018692743945319307,20,99,20,99
TP53 (7157),ADAT2 (134637),-0.03926334200911946,-0.04034108265798619,-0.0010777406488667249,19,89,19,89
TP53 (7157),ADAT3 (113179),0.006318574011597906,-0.023860807480860457,-0.030179381492458364,19,89,19,89
TP53 (7157),ADCK1 (57143),-0.03687237532440799,-0.03494098061098657,0.001931394713421422,20,99,20,99
TP53 (7157),ADCK2 (90956),-0.037394557410995,0.04856295638090929,0.08595751379190428,20,99,20,99
TP53 (7157),ADCK5 (203054),0.011318033050000006,0.018949533638637876,0.0076315005886378705,20,99,20,99
TP53 (7157),ADCY10 (55811),-0.044767718898089996,-0.05846376461672321,-0.013696045718633212,20,99,20,99
TP53 (7157),ADCY1 (107),-0.1042622996939355,-0.11668804386767465,-0.01242574417373915,20,99,20,99
TP53 (7157),ADCY2 (108),-0.14284661962782502,-0.18243075579989002,-0.03958413617206499,20,99,20,99
TP53 (7157),ADCY3 (109),-0.021687664274960994,0.0039865961287687286,0.02567426040372972,20,99,20,99
TP53 (7157),ADCY4 (196883),-0.11899278454011,-0.10141353642621152,0.01757924811389848,20,99,20,99
TP53 (7157),ADCY5 (111),-0.00040730598028800084,-0.03161741825359556,-0.031210112273307562,20,99,20,99
TP53 (7157),ADCY6 (112),-0.10762202262240801,-0.048716126839752384,0.05890589578265563,20,99,20,99
TP53 (7157),ADCY7 (113),-0.007741597382249402,-0.008546134022987028,-0.0008045366407376259,20,99,20,99
TP53 (7157),ADCY8 (114),0.00989042039835,0.03805824939163509,0.02816782899328509,20,99,20,99
TP53 (7157),ADCY9 (115),-0.09545701436079602,-0.06589723892366264,0.02955977543713338,20,99,20,99
TP53 (7157),ADCYAP1 (116),-0.03954948281295684,-0.06033164751185347,-0.020782164698896634,19,89,19,89
TP53 (7157),ADCYAP1R1 (117),-0.2686301556604736,-0.24920066970674487,0.01942948595372873,19,89,19,89
TP53 (7157),ADD1 (118),0.03695408420114212,0.007142924382275283,-0.02981115981886684,19,89,19,89
TP53 (7157),ADD2 (119),-0.015035262742475006,-0.025915654077216424,-0.010880391334741418,12,78,12,78
TP53 (7157),ADD3 (120),-0.10482590302159167,-0.08886004091489967,0.015965862106692,12,78,12,78
TP53 (7157),ADGRA1 (84435),-0.03232271356686095,-0.07816480352141575,-0.0458420899545548,19,89,19,89
TP53 (7157),ADGRA2 (25960),-0.16303840819787685,-0.18201517574649334,-0.01897676754861649,19,89,19,89
TP53 (7157),ADGRA3 (166647),0.10972995546601934,0.09654968822247237,-0.01318026724354697,12,78,12,78
TP53 (7157),ADGRB1 (575),0.005659339320864998,-0.017145562728700683,-0.02280490204956568,20,99,20,99
TP53 (7157),ADGRB2 (576),-0.2521605259066895,-0.2606221238268505,-0.00846159792016099,19,89,19,89
TP53 (7157),ADGRB3 (577),0.013338707717630002,0.07729566239433135,0.06395695467670134,20,99,20,99
TP53 (7157),ADGRD1 (283383),-0.20288532954340527,-0.29862576652640466,-0.09574043698299939,19,89,19,89
TP53 (7157),ADGRD2 (347088),-0.45389600639978955,-0.38094183285240596,0.0729541735473836,19,89,19,89
TP53 (7157),ADGRE1 (2015),-0.031545752933316316,-0.041059158040937606,-0.00951340510762129,19,89,19,89
TP53 (7157),ADGRE2 (30817),0.085643179290875,0.11549345813154988,0.02985027884067487,20,99,20,99
TP53 (7157),ADGRE3 (84658),-0.0988309803731526,-0.1412823959193925,-0.04245141554623991,19,89,19,89
TP53 (7157),ADGRE4P (326342),0.007423571168146313,-0.04639602038701306,-0.05381959155515937,19,89,19,89
TP53 (7157),ADGRE5 (976),0.031157554184785857,0.016579836911313633,-0.014577717273472224,20,99,20,99
TP53 (7157),ADGRF1 (266977),-0.1015597727735195,-0.09646766425345689,0.005092108520062616,20,99,20,99
TP53 (7157),ADGRF2 (222611),-0.16098583316395998,-0.17330584187552023,-0.012320008711560249,19,89,19,89
TP53 (7157),ADGRF3 (165082),-0.059823032561968414,-0.09543518877875956,-0.035612156216791147,19,89,19,89
TP53 (7157),ADGRF4 (221393),-0.18728596924325264,-0.268742824387145,-0.08145685514389234,19,89,19,89
TP53 (7157),ADGRF5 (221395),0.00695773170488225,-0.040306822952877464,-0.047264554657759715,20,99,20,99
TP53 (7157),ADGRG1 (9289),0.052473932232697376,0.1426501327727982,0.09017620054010082,19,89,19,89
TP53 (7157),ADGRG2 (10149),-0.0019370163950945024,-0.03933365391450627,-0.03739663751941177,20,99,20,99
TP53 (7157),ADGRG3 (222487),-0.09037226740897053,-0.09362568173417471,-0.003253414325204179,19,89,19,89
TP53 (7157),ADGRG4 (139378),-0.5175975173459999,-0.5974198131900225,-0.07982229584402256,19,89,19,89
TP53 (7157),ADGRG5 (221188),0.013411848760563163,-0.02808951204436148,-0.04150136080492464,19,89,19,89
TP53 (7157),ADGRG6 (57211),0.16290026691514733,0.16803738416210673,0.005137117246959394,19,89,19,89
TP53 (7157),ADGRG7 (84873),-0.08397126055005474,-0.08744475953405326,-0.003473498983998513,19,89,19,89
TP53 (7157),ADGRL1 (22859),-0.01222591956792579,-0.014835861851995962,-0.0026099422840701724,19,89,19,89
TP53 (7157),ADGRL2 (23266),-0.05263553425586263,-0.07151484857599136,-0.01887931432012873,19,89,19,89
TP53 (7157),ADGRL3 (23284),-0.011134633058216,-0.01191828698079556,-0.0007836539225795601,20,99,20,99
TP53 (7157),ADGRL4 (64123),-0.18735922136081892,-0.20635840285716636,-0.01899918149634744,19,89,19,89
TP53 (7157),ADGRV1 (84059),0.066847253156267,0.047388470003815436,-0.01945878315245156,20,99,20,99
TP53 (7157),ADH1A (124),0.02563697160249,0.03175211576971248,0.006115144167222478,20,99,20,99
TP53 (7157),ADH1B (125),-0.12344233827148002,-0.12608756339409952,-0.002645225122619499,20,99,20,99
TP53 (7157),ADH1C (126),0.10076023885591301,0.10224901012282163,0.00148877126690862,20,99,20,99
TP53 (7157),ADH4 (127),-0.342846163638075,-0.2812010663894754,0.06164509724859962,20,99,20,99
TP53 (7157),ADH5 (128),-0.122853364731186,-0.1049594577249135,0.017893907006272497,20,99,20,99
TP53 (7157),ADH6 (130),-0.0889084934831185,-0.05772577967999684,0.031182713803121653,20,99,20,99
TP53 (7157),ADHFE1 (137872),0.0015229689845910536,-0.0034735438787779423,-0.004996512863368996,19,89,19,89
TP53 (7157),ADI1 (55256),-0.028656623816204735,-0.08900627686691552,-0.060349653050710786,19,89,19,89
TP53 (7157),ADIG (149685),0.002316114168269164,0.016079151067258317,0.013763036898989153,12,78,12,78
TP53 (7157),ADIPOQ (9370),-0.049893433253387236,-0.05242203345503636,-0.002528600201649127,18,97,18,97
TP53 (7157),ADIPOR1 (51094),0.019769639324731997,-0.0008336360153435363,-0.020603275340075534,20,99,20,99
TP53 (7157),ADIPOR2 (79602),0.024989048305964996,0.03154204839768657,0.006553000091721571,20,99,20,99
TP53 (7157),ADIRF (10974),-0.018558770718052633,-0.02541549635256111,-0.006856725634508478,19,89,19,89
TP53 (7157),ADK (132),0.0113940572509235,-0.01845117533494728,-0.02984523258587078,20,99,20,99
TP53 (7157),ADM (133),-0.0722000480097025,-0.11202956631796449,-0.03982951830826198,20,99,20,99
TP53 (7157),ADM2 (79924),-0.024478602076636668,0.03652470638594093,0.06100330846257759,18,97,18,97
TP53 (7157),ADNP2 (22850),-0.03838942440716211,-0.04957131337470447,-0.01118188896754236,19,89,19,89
TP53 (7157),ADNP (23394),-0.11189811676034,-0.0721653808182095,0.039732735942130504,20,99,20,99
TP53 (7157),ADORA1 (134),0.014407818287439991,-0.02061727690683496,-0.03502509519427495,20,99,20,99
TP53 (7157),ADORA2A (135),-0.149166016452286,-0.07362978857109624,0.07553622788118976,20,99,20,99
TP53 (7157),ADORA2B (136),-0.0090904638790222,-8.974984789281847e-05,0.009000714031129382,20,99,20,99
TP53 (7157),ADORA3 (140),0.07556732356933,0.07965659760604722,0.0040892740367172165,20,99,20,99
TP53 (7157),ADPGK (83440),-0.11310329016869103,-0.13748718958156267,-0.02438389941287164,20,99,20,99
TP53 (7157),ADPRH (141),0.023405429724866315,0.05764501309088639,0.03423958336602008,19,89,19,89
TP53 (7157),ADPRHL1 (113622),0.00857968486861857,0.02126756893823637,0.012687884069617801,7,11,7,11
TP53 (7157),ADPRHL2 (54936),0.10458485261823895,0.12332224682541115,0.0187373942071722,19,89,19,89
TP53 (7157),ADPRM (56985),-0.023005809498086498,-0.020743999283856267,0.0022618102142302303,20,99,20,99
TP53 (7157),ADRA1A (148),0.028629378013300993,-0.014520570089103232,-0.043149948102404224,20,99,20,99
TP53 (7157),ADRA1B (147),0.0422434849389805,0.029804744234436967,-0.012438740704543535,20,99,20,99
TP53 (7157),ADRA1D (146),-0.07617375592915851,-0.09438450233308587,-0.018210746403927364,20,99,20,99
TP53 (7157),ADRA2A (150),-0.007030182018570451,0.012386105098899638,0.01941628711747009,20,99,20,99
TP53 (7157),ADRA2B (151),-0.008020796346435998,-0.062371513876834345,-0.05435071753039834,20,99,20,99
TP53 (7157),ADRA2C (152),-0.073669211899034,-0.11844216084065266,-0.044772948941618665,20,99,20,99
TP53 (7157),ADRB1 (153),0.03314882001553499,0.06321960970327885,0.030070789687743855,20,99,20,99
TP53 (7157),ADRB2 (154),0.0007904256665474991,-0.0027708018709803038,-0.003561227537527803,20,99,20,99
TP53 (7157),ADRB3 (155),0.030632865838184496,-0.010715344673873237,-0.04134821051205773,20,99,20,99
TP53 (7157),ADRM1 (11047),-0.171498175825535,-0.1124181852815967,0.05907999054393831,20,99,20,99
TP53 (7157),ADSL (158),-0.46478365495495,-0.31911340651365555,0.14567024844129445,20,99,20,99
TP53 (7157),ADSS (159),0.009436880952097888,-0.001668379304842423,-0.011105260256940312,19,89,19,89
TP53 (7157),ADSSL1 (122622),-0.049710158628231575,-0.08978410961989486,-0.04007395099166328,19,88,19,88
TP53 (7157),ADTRP (84830),-0.0028805278601249954,-0.03137766849585243,-0.028497140635727437,20,99,20,99
TP53 (7157),AEBP1 (165),-0.04105231193513158,0.051016313200218655,0.09206862513535023,19,89,19,89
TP53 (7157),AEBP2 (121536),-0.024182528730208885,-0.062306498730897546,-0.038123970000688664,18,97,18,97
TP53 (7157),AEN (64782),-0.02415637677355722,-0.012795312309051544,0.011361064464505674,18,97,18,97
TP53 (7157),AES (166),-0.034931686289968435,-0.03232375728655393,0.0026079290034145067,19,89,19,89
TP53 (7157),AFAP1 (60312),0.04382491364857,-0.015604767921882593,-0.0594296815704526,12,78,12,78
TP53 (7157),AFDN (4301),-0.10175007911941666,-0.06282478696696836,0.038925292152448304,18,97,18,97
TP53 (7157),AFF1 (4299),0.06065476374986499,0.0007232444809444442,-0.05993151926892055,20,99,20,99
TP53 (7157),AFF2 (2334),0.1617602303357917,0.18759724997121707,0.025837019635425368,12,78,12,78
TP53 (7157),AFF3 (3899),-0.04628189616256801,-0.03692719431540769,0.009354701847160321,20,99,20,99
TP53 (7157),AFF4 (27125),-0.06167818414847499,-0.03865077019756738,0.023027413950907613,20,99,20,99
TP53 (7157),AFG1L (246269),0.10403533171018332,0.08803880574544962,-0.015996525964733707,12,78,12,78
TP53 (7157),AFG3L1P (172),-0.1067845701754842,-0.13785609272800312,-0.03107152255251891,19,89,19,89
TP53 (7157),AFG3L2 (10939),-1.0993888265462,-1.120617351914394,-0.021228525368194084,20,99,20,99
TP53 (7157),AFM (173),0.07096619204571053,0.049913568558883716,-0.021052623486826814,19,89,19,89
TP53 (7157),AFMID (125061),0.042016783655305256,0.04205050209057178,3.3718435266526237e-05,19,89,19,89
TP53 (7157),AFP (174),0.07936310889253997,0.044801690045144324,-0.03456141884739565,20,99,20,99
TP53 (7157),AFTPH (54812),0.04806901791732499,0.02179092678979538,-0.026278091127529612,12,78,12,78
TP53 (7157),AGA (175),-0.16825792803426315,-0.2770616478342636,-0.10880371980000048,19,89,19,89
TP53 (7157),AGAP11 (119385),-0.013396532103108505,-0.017566558579685903,-0.004170026476577398,20,99,20,99
TP53 (7157),AGAP1 (116987),0.047256576996216666,0.05212088977536388,0.004864312779147215,18,97,18,97
TP53 (7157),AGAP12P (414224),0.004456072216420001,-0.034918219864756975,-0.03937429208117697,20,99,20,99
TP53 (7157),AGAP2 (116986),-0.0752178333117765,-0.04318851757584314,0.032029315735933366,20,99,20,99
TP53 (7157),AGAP3 (116988),-0.0318330588408925,0.016085984796008694,0.04791904363690119,20,99,20,99
TP53 (7157),AGAP4 (119016),0.03271104554713859,0.04073626806277043,0.008025222515631834,20,99,20,99
TP53 (7157),AGAP5 (729092),0.0639359110112695,0.05746173550761787,-0.006474175503651626,20,99,20,99
TP53 (7157),AGAP6 (414189),0.012644428219322998,-0.029963123344545345,-0.04260755156386834,20,99,20,99
TP53 (7157),AGAP7P (653268),0.027360032692986497,0.018439022981985555,-0.008921009711000943,20,99,20,99
TP53 (7157),AGAP9 (642517),0.0062642630734665,0.08832191529101606,0.08205765221754956,20,99,20,99
TP53 (7157),AGBL2 (79841),-0.09475612417797369,-0.03213362072517371,0.06262250345279999,19,89,19,89
TP53 (7157),AGBL3 (340351),0.04429901947397369,0.018109115862846515,-0.026189903611127174,19,89,19,89
TP53 (7157),AGBL5 (60509),0.04436989743313684,-0.0074201513892421765,-0.05179004882237902,19,89,19,89
TP53 (7157),AGER (177),-0.012361787834811575,-0.049965528449799367,-0.03760374061498779,19,89,19,89
TP53 (7157),AGFG1 (3267),-0.0004525597432540031,-0.08589319226968016,-0.08544063252642616,20,99,20,99
TP53 (7157),AGFG2 (3268),-0.022244768015587224,-0.06682038663738024,-0.04457561862179302,18,97,18,97
TP53 (7157),AGGF1 (55109),0.010766175441362496,0.02988283590593821,0.019116660464575712,12,78,12,78
TP53 (7157),AGK (55750),-0.08310636731065917,-0.08086952249400398,0.0022368448166551896,12,78,12,78
TP53 (7157),AGL (178),-0.18358821504878844,-0.2739708492514764,-0.09038263420268797,19,89,19,89
TP53 (7157),AGMAT (79814),0.0039098282244789465,-0.05239369060738943,-0.05630351883186838,19,89,19,89
TP53 (7157),AGMO (392636),-0.13099775359209168,-0.09828733400581398,0.0327104195862777,12,78,12,78
TP53 (7157),AGO1 (26523),-0.0752987772839819,0.00853712115702313,0.08383589844100503,20,99,20,99
TP53 (7157),AGO2 (27161),-0.0019397105582789444,-0.014039440850526403,-0.012099730292247458,19,89,19,89
TP53 (7157),AGO3 (192669),0.0282514372236635,-0.0156161849825161,-0.0438676222061796,20,99,20,99
TP53 (7157),AGO4 (192670),-0.05992370511239789,-0.005323605966431819,0.05460009914596607,19,89,19,89
TP53 (7157),AGPAT1 (10554),-0.03368671331822631,-0.001344235630272582,0.03234247768795373,19,89,19,89
TP53 (7157),AGPAT2 (10555),-0.074701399520757,-0.08953234326860625,-0.014830943747849254,20,99,20,99
TP53 (7157),AGPAT3 (56894),-0.16396407689683304,-0.1430968451205318,0.02086723177630123,20,99,20,99
TP53 (7157),AGPAT4 (56895),0.1795347359626421,0.10188919928104653,-0.07764553668159557,19,89,19,89
TP53 (7157),AGPAT5 (55326),-0.0295783174624345,-0.07027433180930727,-0.04069601434687277,20,99,20,99
TP53 (7157),AGPS (8540),0.03493013008517316,-0.014834470918236298,-0.04976460100340946,19,89,19,89
TP53 (7157),AGR2 (10551),-0.16618962209503746,-0.15242877971196686,0.013760842383070598,18,97,18,97
TP53 (7157),AGR3 (155465),0.004452683044950002,0.030658153380124373,0.026205470335174372,12,78,12,78
TP53 (7157),AGRN (375790),0.09337880560877368,0.08427103395995364,-0.00910777164882004,19,89,19,89
TP53 (7157),AGRP (181),-0.012307640325921666,-0.009969665165144585,0.0023379751607770817,18,97,18,97
TP53 (7157),AGT (183),-0.13063725950217,0.05887147966499079,0.1895087391671608,20,99,20,99
TP53 (7157),AGTPBP1 (23287),0.15204859705826582,0.17652637195397186,0.024477774895706045,19,89,19,89
TP53 (7157),AGTR1 (185),-0.06302058077216,-0.027879854740400084,0.03514072603175991,20,99,20,99
TP53 (7157),AGTR2 (186),-0.059673667149196995,-0.0024581532889940373,0.05721551386020296,20,99,20,99
TP53 (7157),AGTRAP (57085),0.13339667588518997,0.09989243469041689,-0.03350424119477308,19,89,19,89
TP53 (7157),AGXT (189),-0.0226559161126615,-0.014137792134866259,0.008518123977795241,20,99,20,99
TP53 (7157),AGXT2 (64902),-0.04665062439182259,-0.02319053177293238,0.02346009261889021,20,99,20,99
TP53 (7157),AHCTF1 (25909),-0.8223535989345999,-0.7509551882635855,0.07139841067101438,20,99,20,99
TP53 (7157),AHCTF1P1 (285116),0.5295463846175499,0.5881026417204746,0.05855625710292467,20,99,20,99
